t,cr,cm,pct,truth
22350,0,1267,0,0
22400,0,1268,0,0
22450,0,1270,0,0
22500,0,1272,0,0
22550,0,1273,0,0
22600,0,1274,0,0
22650,0,1275,0,0
22700,0,1277,0,0
22750,0,1278,0,0
22800,0,1280,0,0
22850,0,1281,0,0
22900,0,1282,0,0
22950,0,1284,0,0
23000,0,1286,0,0
23050,0,1287,0,0
23100,0,1288,0,0
23150,0,1290,0,0
23200,0,1291,0,0
23250,0,1292,0,0
23300,0,1294,0,0
23350,0,1295,0,0
23400,0,1296,0,0
23450,0,1298,0,0
23500,0,1299,0,0
23550,0,1301,0,0
23600,0,1302,0,0
23650,0,1303,0,0
23700,0,1304,0,0
23750,0,1306,0,0
23800,0,1307,0,0
23850,0,1308,0,0
23900,0,1310,0,0
23950,0,1311,0,0
24000,0,1312,0,0
24050,0,1313,0,0
24100,0,1315,0,0
24150,0,1316,0,0
24200,0,1317,0,0
24250,0,1319,0,0
24300,0,1320,0,0
24350,0,1321,0,0
24400,0,1323,0,0
24450,0,1324,0,0
24500,0,1325,0,0
24550,0,1327,0,0
24600,0,1327,0,0
24650,0,1329,0,0
24700,0,1330,0,0
24750,0,1331,0,0
24800,0,1333,0,0
24850,0,1334,0,0
24900,0,1335,0,0
24950,0,1336,0,0
25000,0,1337,0,0
25050,0,1338,0,0
25100,0,1339,0,0
25150,0,1341,0,0
25200,0,1342,0,0
25250,0,1343,0,0
25300,0,1345,0,0
25350,0,1346,0,0
25400,0,1347,0,0
25450,0,1348,0,0
25500,0,1349,0,0
25550,0,1350,0,0
25600,0,1351,0,0
25650,0,1352,0,0
25700,0,1354,0,0
25750,0,1355,0,0
25800,0,1356,0,0
25850,0,1357,0,0
25900,0,1358,0,0
25950,0,1359,0,0
26000,0,1360,0,0
26050,0,1361,0,0
26100,0,1363,0,0
26150,0,1364,0,0
26200,0,1365,0,0
26250,0,1366,0,0
26300,0,1367,0,0
26350,0,1368,0,0
26400,0,1369,0,0
26450,0,1370,0,0
26500,0,1371,0,0
26550,0,1373,0,0
26600,0,1373,0,0
26650,0,1375,0,0
26700,0,1376,0,0
26750,0,1377,0,0
26800,0,1378,0,0
26850,0,1379,0,0
26900,0,1379,0,0
26950,0,1381,0,0
27000,0,1382,0,0
27050,0,1383,0,0
27100,0,1384,0,0
27150,0,1385,0,0
27200,0,1386,0,0
27250,0,1387,0,0
27300,0,1388,0,0
27350,0,1389,0,0
27400,0,1390,0,0
27450,0,1391,0,0
27500,0,1392,0,0
27550,0,1393,0,0
27600,0,1394,0,0
27650,0,1395,0,0
27700,0,1396,0,0
27750,0,1397,0,0
27800,0,1398,0,0
27850,0,1399,0,0
27900,0,1400,0,0
27950,0,1401,0,0
28000,0,1402,0,0
28050,0,1403,0,0
28100,0,1404,0,0
28150,0,1405,0,0
28200,0,1406,0,0
28250,0,1407,0,0
28300,0,1408,0,0
28350,0,1408,0,0
28400,0,1410,0,0
28450,0,1410,0,0
28500,0,1412,0,0
28550,0,1413,0,0
28600,0,1413,0,0
28650,0,1414,0,0
28700,0,1415,0,0
28750,0,1416,0,0
28800,0,1417,0,0
28850,0,1418,0,0
28900,0,1419,0,0
28950,0,1420,0,0
29000,0,1421,0,0
29050,0,1422,0,0
29100,0,1422,0,0
29150,0,1423,0,0
29200,0,1424,0,0
29250,0,1425,0,0
29300,0,1426,0,0
29350,0,1427,0,0
29400,0,1428,0,0
29450,0,1428,0,0
29500,0,1430,0,0
29550,0,1430,0,0
29600,0,1432,0,0
29650,0,1432,0,0
29700,0,1433,0,0
29750,0,1434,0,0
29800,0,1434,0,0
29850,0,1435,0,0
29900,0,1437,0,0
29950,0,1437,0,0
30000,0,1438,0,0
30050,0,1439,0,0
30100,0,1439,0,0
30150,0,1440,0,0
30200,0,1441,0,0
30250,0,1442,0,0
30300,0,1443,0,0
30350,0,1443,0,0
30400,0,1444,0,0
30450,0,1445,0,0
30500,0,1446,0,0
30550,0,1447,0,0
30600,0,1448,0,0
30650,0,1448,0,0
30700,0,1449,0,0
30750,0,1450,0,0
30800,0,1451,0,0
30850,0,1452,0,0
30900,0,1452,0,0
30950,0,1453,0,0
31000,0,1454,0,0
31050,0,1455,0,0
31100,0,1455,0,0
31150,0,1456,0,0
31200,0,1457,0,0
31250,0,1458,0,0
31300,0,1458,0,0
31350,0,1459,0,0
31400,0,1460,0,0
31450,0,1460,0,0
31500,0,1461,0,0
31550,0,1462,0,0
31600,0,1463,0,0
31650,0,1464,0,0
31700,0,1464,0,0
31750,0,1465,0,0
31800,0,1466,0,0
31850,0,1466,0,0
31900,0,1467,0,0
31950,0,1468,0,0
32000,0,1468,0,0
32050,0,1469,0,0
32100,0,1470,0,0
32150,0,1471,0,0
32200,0,1472,0,0
32250,0,1472,0,0
32300,0,1472,0,0
32350,0,1473,0,0
32400,0,1474,0,0
32450,0,1475,0,0
32500,0,1475,0,0
32550,0,1476,0,0
32600,0,1477,0,0
32650,0,1478,0,0
32700,0,1478,0,0
32750,0,1479,0,0
32800,0,1479,0,0
32850,0,1480,0,0
32900,0,1481,0,0
32950,0,1481,0,0
33000,0,1482,0,0
33050,0,1483,0,0
33100,0,1483,0,0
33150,0,1484,0,0
33200,0,1484,0,0
33250,0,1486,0,0
33300,0,1486,0,0
33350,0,1487,0,0
33400,0,1487,0,0
33450,0,1488,0,0
33500,0,1488,0,0
33550,0,1489,0,0
33600,0,1490,0,0
33650,0,1490,0,0
33700,0,1491,0,0
33750,0,1492,0,0
33800,0,1492,0,0
33850,0,1493,0,0
33900,0,1494,0,0
33950,0,1494,0,0
34000,0,1495,0,0
34050,0,1495,0,0
34100,0,1496,0,0
34150,0,1496,0,0
34200,0,1497,0,0
34250,0,1498,0,0
34300,0,1498,0,0
34350,0,1499,0,0
34400,0,1499,0,0
34450,0,1500,0,0
34500,0,1500,0,0
34550,0,1501,0,0
34600,0,1502,0,0
34650,0,1503,0,0
34700,0,1503,0,0
34750,0,1503,0,0
34800,0,1504,0,0
34850,0,1505,0,0
34900,0,1505,0,0
34950,0,1506,0,0
35000,0,1506,0,0
35050,0,1507,0,0
35100,0,1507,0,0
35150,0,1508,0,0
35200,0,1508,0,0
35250,0,1509,0,0
35300,0,1509,0,0
35350,0,1510,0,0
35400,0,1510,0,0
35450,0,1511,0,0
35500,0,1512,0,0
35550,0,1512,0,0
35600,0,1513,0,0
35650,0,1513,0,0
35700,0,1514,0,0
35750,0,1515,0,0
35800,0,1515,0,0
35850,0,1515,0,0
35900,0,1516,0,0
35950,0,1516,0,0
36000,0,1517,0,0
36050,0,1518,0,0
36100,0,1518,0,0
36150,0,1518,0,0
36200,0,1519,0,0
36250,0,1519,0,0
36300,0,1520,0,0
36350,0,1520,0,0
36400,0,1521,0,0
36450,0,1521,0,0
36500,0,1522,0,0
36550,0,1523,0,0
36600,0,1523,0,0
36650,0,1523,0,0
36700,0,1524,0,0
36750,0,1524,0,0
36800,0,1525,0,0
36850,0,1525,0,0
36900,0,1526,0,0
36950,0,1526,0,0
37000,0,1527,0,0
37050,0,1527,0,0
37100,0,1527,0,0
37150,0,1528,0,0
37200,0,1528,0,0
37250,0,1529,0,0
37300,0,1529,0,0
37350,0,1530,0,0
37400,0,1530,0,0
37450,0,1531,0,0
37500,0,1532,0,0
37550,0,1531,0,0
37600,0,1532,0,0
37650,0,1532,0,0
37700,0,1533,0,0
37750,0,1534,0,0
37800,0,1534,0,0
37850,0,1534,0,0
37900,0,1535,0,0
37950,0,1535,0,0
38000,0,1536,0,0
38050,0,1536,0,0
38100,0,1537,0,0
38150,0,1537,0,0
38200,0,1537,0,0
38250,0,1538,0,0
38300,0,1538,0,0
38350,0,1539,0,0
38400,0,1539,0,0
38450,0,1539,0,0
38500,0,1540,0,0
38550,0,1540,0,0
38600,0,1540,0,0
38650,0,1541,0,0
38700,0,1542,0,0
38750,0,1542,0,0
38800,0,1543,0,0
38850,0,1543,0,0
38900,0,1543,0,0
38950,0,1544,0,0
39000,0,1544,0,0
39050,0,1545,0,0
39100,0,1545,0,0
39150,0,1546,0,0
39200,0,1546,0,0
39250,0,1546,0,0
39300,0,1546,0,0
39350,0,1547,0,0
39400,0,1547,0,0
39450,0,1548,0,0
39500,0,1548,0,0
39550,0,1549,0,0
39600,0,1549,0,0
39650,0,1549,0,0
39700,0,1549,0,0
39750,0,1550,0,0
39800,0,1550,0,0
39850,0,1551,0,0
39900,0,1551,0,0
39950,0,1552,0,0
40000,0,1552,0,0
40050,0,1552,0,0
40100,0,1552,0,0
40150,0,1553,0,0
40200,0,1553,0,0
40250,0,1554,0,0
40300,0,1554,0,0
40350,0,1554,0,0
40400,0,1555,0,0
40450,0,1555,0,0
40500,0,1555,0,0
40550,0,1556,0,0
40600,0,1556,0,0
40650,0,1556,0,0
40700,0,1557,0,0
40750,0,1557,0,0
40800,0,1558,0,0
40850,0,1558,0,0
40900,0,1558,0,0
40950,0,1559,0,0
41000,0,1559,0,0
41050,0,1559,0,0
41100,0,1559,0,0
41150,0,1560,0,0
41200,0,1560,0,0
41250,0,1561,0,0
41300,0,1561,0,0
41350,0,1561,0,0
41400,0,1561,0,0
41450,0,1562,0,0
41500,0,1562,0,0
41550,0,1562,0,0
41600,0,1563,0,0
41650,0,1563,0,0
41700,0,1564,0,0
41750,0,1564,0,0
41800,0,1564,0,0
41850,0,1564,0,0
41900,0,1565,0,0
41950,0,1565,0,0
42000,0,1566,0,0
42050,0,1566,0,0
42100,0,1566,0,0
42150,0,1566,0,0
42200,0,1567,0,0
42250,0,1567,0,0
42300,0,1567,0,0
42350,0,1568,0,0
42400,0,1568,0,0
42450,0,1568,0,0
42500,0,1569,0,0
42550,0,1569,0,0
42600,0,1569,0,0
42650,0,1569,0,0
42700,0,1570,0,0
42750,0,1570,0,0
42800,0,1571,0,0
42850,0,1571,0,0
42900,0,1571,0,0
42950,0,1571,0,0
43000,0,1571,0,0
43050,0,1571,0,0
43100,0,1571,0,0
43150,0,1572,0,0
43200,0,1573,0,0
43250,0,1573,0,0
43300,0,1573,0,0
43350,0,1574,0,0
43400,0,1574,0,0
43450,0,1574,0,0
43500,0,1574,0,0
43550,0,1575,0,0
43600,0,1575,0,0
43650,0,1575,0,0
43700,0,1575,0,0
43750,0,1575,0,0
43800,0,1576,0,0
43850,0,1576,0,0
43900,0,1576,0,0
43950,0,1577,0,0
44000,0,1577,0,0
44050,0,1577,0,0
44100,0,1577,0,0
44150,0,1578,0,0
44200,0,1578,0,0
44250,0,1578,0,0
44300,0,1578,0,0
44350,0,1579,0,0
44400,0,1579,0,0
44450,0,1579,0,0
44500,0,1579,0,0
44550,0,1580,0,0
44600,0,1580,0,0
44650,0,1580,0,0
44700,0,1580,0,0
44750,0,1581,0,0
44800,0,1581,0,0
44850,0,1581,0,0
44900,0,1581,0,0
44950,0,1582,0,0
45000,0,1582,0,0
45050,0,1582,0,0
45100,0,1582,0,0
45150,0,1583,0,0
45200,0,1583,0,0
45250,0,1583,0,0
45300,0,1583,0,0
45350,0,1583,0,0
45400,0,1584,0,0
45450,0,1584,0,0
45500,0,1584,0,0
45550,0,1585,0,0
45600,0,1585,0,0
45650,0,1585,0,0
45700,0,1585,0,0
45750,0,1585,0,0
45800,0,1586,0,0
45850,0,1586,0,0
45900,0,1586,0,0
45950,0,1586,0,0
46000,0,1586,0,0
46050,0,1587,0,0
46100,0,1587,0,0
46150,0,1587,0,0
46200,0,1588,0,0
46250,0,1588,0,0
46300,0,1588,0,0
46350,0,1588,0,0
46400,0,1588,0,0
46450,0,1589,0,0
46500,0,1589,0,0
46550,0,1589,0,0
46600,0,1589,0,0
46650,0,1589,0,0
46700,0,1589,0,0
46750,0,1590,0,0
46800,0,1590,0,0
46850,0,1590,0,0
46900,0,1590,0,0
46950,0,1590,0,0
47000,0,1591,0,0
47050,0,1591,0,0
47100,0,1591,0,0
47150,0,1591,0,0
47200,0,1592,0,0
47250,0,1592,0,0
47300,0,1592,0,0
47350,0,1592,0,0
47400,0,1592,0,0
47450,0,1593,0,0
47500,0,1593,0,0
47550,0,1593,0,0
47600,0,1593,0,0
47650,0,1593,0,0
47700,0,1594,0,0
47750,0,1594,0,0
47800,0,1594,0,0
47850,0,1594,0,0
47900,0,1594,0,0
47950,0,1594,0,0
48000,0,1595,0,0
48050,0,1595,0,0
48100,0,1595,0,0
48150,0,1595,0,0
48200,0,1595,0,0
48250,0,1596,0,0
48300,0,1596,0,0
48350,0,1596,0,0
48400,0,1596,0,0
48450,0,1596,0,0
48500,0,1597,0,0
48550,0,1596,0,0
48600,0,1597,0,0
48650,0,1597,0,0
48700,0,1597,0,0
48750,0,1597,0,0
48800,0,1597,0,0
48850,0,1597,0,0
48900,0,1598,0,0
48950,0,1598,0,0
49000,0,1598,0,0
49050,0,1599,0,0
49100,0,1598,0,0
49150,0,1599,0,0
49200,0,1599,0,0
49250,0,1599,0,0
49300,0,1599,0,0
49350,0,1600,0,0
49400,0,1599,0,0
49450,0,1600,0,0
49500,0,1600,0,0
49550,0,1600,0,0
49600,0,1600,0,0
49650,0,1600,0,0
49700,0,1600,0,0
49750,0,1601,0,0
49800,0,1601,0,0
49850,0,1601,0,0
49900,0,1601,0,0
49950,0,1601,0,0
50000,0,1602,0,0
